 1.321516  4.275534  1.322779 0.048881 0.039157 0.040239  386.307707  303.756752  495.565203
 1.315161  4.377683  1.311424 0.048290 0.040491 0.039910  388.079794  304.375225  494.258407
 1.328455  4.363662  1.334135 0.046653 0.039856 0.041986  388.731054  305.577828  494.250911
 1.335413  4.365142  1.342923 0.047721 0.039206 0.040567  389.398571  304.885099  494.573897
 1.331199  4.368983  1.336771 0.049837 0.040073 0.040731  389.521241  305.588671  494.802263
 1.326143  4.370983  1.344062 0.045686 0.040513 0.040352  390.352271  306.008533  498.360918
 1.313481  4.401031  1.367940 0.046549 0.041364 0.044506  392.280425  307.922691  499.671448
 1.336550  4.425730  1.356866 0.045793 0.041007 0.043765  392.337629  307.966091  503.054084
 1.341851  4.413019  1.358036 0.045703 0.040242 0.040466  393.623995  308.760013  503.791101
 1.349957  4.404799  1.375939 0.044774 0.038220 0.039606  395.592347  308.476219  508.134893
 1.370143  4.472590  1.371938 0.049545 0.040610 0.041489  397.968234  309.524605  510.892705
 1.345115  4.464862  1.388957 0.046832 0.039200 0.041136  400.315019  309.988384  511.570570
 1.372702  4.499366  1.392239 0.046895 0.039577 0.040566  402.526966  311.140336  512.419673
 1.369106  4.543251  1.399333 0.049294 0.037779 0.040726  405.211213  311.005794  512.732933
 1.376565  4.505076  1.391787 0.046732 0.039424 0.039820  404.426974  312.556428  514.802572
 1.382406  4.575182  1.372388 0.047527 0.041151 0.040050  406.198861  313.283219  516.018020
 1.392171  4.588759  1.410936 0.048222 0.039375 0.043627  406.520237  314.321616  516.771660
 1.394844  4.639134  1.426111 0.047278 0.041371 0.041926  408.239817  314.895272  517.434676
 1.385744  4.654935  1.389325 0.046840 0.039060 0.044672  410.126935  317.438079  516.813831
 1.403139  4.735769  1.410787 0.047635 0.042700 0.040941  410.230371  316.596265  516.321892
 1.407126  4.703255  1.409156 0.046514 0.040554 0.041653  412.094457  316.459345  518.140518
 1.403159  4.703906  1.430388 0.050163 0.040261 0.040925  413.283852  318.885424  519.188187
 1.397365  4.727652  1.451292 0.050433 0.041796 0.038115  414.908208  319.155981  523.011150
 1.420937  4.735658  1.455195 0.048728 0.043053 0.042314  415.064027  320.454831  523.170059
 1.436841  4.781246  1.439488 0.050040 0.044556 0.042483  413.737434  319.977295  523.578495
 1.465391  4.859064  1.460762 0.048759 0.041419 0.042987  414.744210  320.662935  525.239017
 1.441331  4.850671  1.455250 0.047244 0.044967 0.040272  414.945239  320.772140  526.178155
 1.451913  4.848038  1.469731 0.049886 0.041780 0.043018  417.031117  320.405431  526.147256
 1.478629  4.889935  1.474152 0.048150 0.042811 0.041790  416.406406  321.163264  527.787922
 1.473255  4.911182  1.456373 0.047265 0.040136 0.046573  418.345345  322.756434  528.744757
 1.467445  4.857703  1.457074 0.050282 0.040223 0.042736  418.397852  323.575468  529.426818
 1.487961  4.865805  1.484503 0.049341 0.039693 0.042464  419.369401  323.639719  533.035563
 1.504485  4.915759  1.496629 0.048519 0.040004 0.043288  420.930369  324.692231  533.564962
 1.500331  4.898930  1.492161 0.049179 0.042425 0.039940  421.660411  325.273505  533.011803
 1.529130  4.956301  1.518208 0.049444 0.040709 0.041246  423.461033  324.926384  533.029009
 1.530033  4.999031  1.491867 0.047921 0.040618 0.043221  425.582193  326.166245  531.444316
 1.535980  4.960499  1.509669 0.048582 0.039954 0.043510  425.804027  327.635345  533.037745
 1.517247  5.035449  1.516637 0.051196 0.043090 0.048737  426.305315  327.918688  532.838634
 1.542033  5.023632  1.533014 0.048897 0.041521 0.042876  426.622944  328.125479  533.985881
 1.556738  5.015347  1.525791 0.048931 0.042012 0.039492  427.286442  329.454617  535.385975
 1.565902  5.059821  1.526706 0.043888 0.040274 0.043514  427.839064  331.960336  535.663567
 1.591703  5.026425  1.553953 0.053353 0.037375 0.045715  429.251944  332.606352  539.195691
 1.598047  5.061932  1.551766 0.048251 0.039552 0.040779  429.045716  335.187410  539.403206
 1.586349  5.042519  1.533464 0.048116 0.038299 0.041015  429.927938  336.394705  540.943844
 1.600661  5.052703  1.540829 0.047000 0.039033 0.040537  431.803229  336.346830  544.025701
 1.613176  5.071675  1.543625 0.046595 0.038419 0.041787  432.419517  337.566741  544.853480
 1.608326  5.019834  1.555799 0.046150 0.041927 0.039969  434.808059  338.594621  547.216145
 1.585478  5.095186  1.570608 0.046784 0.039886 0.041368  437.044165  340.765197  548.787933
 1.604049  5.049341  1.571098 0.050942 0.039650 0.043769  438.837219  342.692413  549.598655
 1.585268  5.091393  1.582636 0.049317 0.041280 0.044332  439.316717  342.992443  550.620603
 1.598900  5.112783  1.585326 0.050695 0.038480 0.041268  439.573100  343.535123  552.587278
 1.625618  5.085743  1.599212 0.049710 0.038517 0.042163  438.884492  342.742233  555.124679
 1.629566  5.099292  1.576908 0.046691 0.042485 0.040769  439.684985  344.347738  558.527874
 1.655198  5.141134  1.602324 0.048853 0.039217 0.042361  440.573563  344.807590  561.923511
 1.645457  5.160621  1.610428 0.046411 0.041966 0.042976  441.632809  345.712850  562.789701
 1.654854  5.187695  1.645507 0.048852 0.044463 0.044686  442.820811  345.499795  566.235243
 1.684061  5.172027  1.650318 0.049767 0.042511 0.040913  445.670195  346.456203  564.964742
 1.726040  5.179467  1.647688 0.051427 0.040969 0.044757  444.790598  346.790849  566.841340
 1.694833  5.174533  1.661170 0.048631 0.041466 0.042034  445.965380  348.116258  567.195543
 1.733477  5.213554  1.624318 0.050997 0.041283 0.039902  444.463708  349.199595  568.563886
 1.693740  5.179710  1.642959 0.049152 0.040322 0.040998  446.919161  348.179310  572.253635
 1.692720  5.211296  1.641626 0.050940 0.039852 0.039111  447.306872  348.696068  573.012064
 1.690816  5.248289  1.660190 0.050506 0.040804 0.039337  448.661699  350.705378  574.038830
 1.727737  5.186584  1.663070 0.047046 0.043392 0.039490  450.744274  351.447517  574.014306
 1.709038  5.162593  1.668702 0.046457 0.039789 0.039999  452.866249  352.235457  573.277429
 1.744462  5.209695  1.678770 0.044665 0.041797 0.044774  452.703046  352.675185  575.467752
 1.762372  5.276941  1.704863 0.052310 0.040113 0.045122  454.059334  353.688445  577.268408
 1.786030  5.310996  1.671018 0.050839 0.040977 0.044330  455.502396  355.699934  577.564817
 1.779502  5.397311  1.690478 0.050781 0.042439 0.044460  457.071797  357.234224  580.112633
 1.788804  5.387625  1.688478 0.047884 0.040845 0.042222  457.830830  356.729239  578.959993
 1.797372  5.442089  1.696024 0.049915 0.041216 0.042348  458.813050  358.018878  580.298285
 1.824031  5.461715  1.713456 0.049662 0.042651 0.041522  459.553580  359.562500  582.464958
 1.852286  5.448966  1.709450 0.049076 0.040096 0.043085  457.500486  359.206463  585.110443
 1.854135  5.562873  1.705391 0.049713 0.042135 0.041344  458.996541  361.863854  586.413579
 1.827288  5.545825  1.736172 0.045669 0.041369 0.042529  461.318511  363.599554  586.760442
 1.869830  5.518663  1.729215 0.050768 0.043176 0.041491  461.198179  364.636665  589.260396
 1.828265  5.556677  1.722706 0.047479 0.043225 0.041576  463.555212  364.179029  592.608296
 1.856897  5.596863  1.734319 0.050605 0.044712 0.041705  466.550523  365.248709  594.986397
 1.842186  5.625535  1.752848 0.047843 0.039822 0.039778  466.131579  364.554555  597.016202
 1.871404  5.642993  1.740283 0.048186 0.042850 0.043080  468.427549  364.950652  600.204303
 1.865165  5.662239  1.771284 0.048807 0.042015 0.040729  469.903964  365.263831  600.514307
 1.858405  5.630485  1.754082 0.048228 0.040506 0.042235  472.775599  367.405221  603.072267
 1.889879  5.583829  1.788260 0.046626 0.041152 0.039300  472.237313  368.369660  606.992691
 1.852895  5.657443  1.777082 0.046967 0.043736 0.041819  472.073407  371.412904  609.050824
 1.870264  5.685352  1.762729 0.047002 0.044216 0.041093  472.702671  370.467593  610.348699
 1.868862  5.722513  1.775860 0.051760 0.043262 0.044293  474.780267  371.169229  609.205389
 1.892405  5.742790  1.809527 0.046671 0.044251 0.038692  474.765054  372.997466  612.864057
 1.857464  5.785501  1.782872 0.048281 0.042217 0.043157  476.266728  375.797582  613.180835
 1.891103  5.841991  1.784250 0.048614 0.042113 0.042530  476.192695  376.309463  613.853654
 1.871314  5.810448  1.786291 0.045950 0.041650 0.044304  475.676113  376.475288  616.518770
 1.884360  5.783444  1.771257 0.049378 0.042846 0.040582  475.747840  376.932991  617.297859
 1.890601  5.837938  1.800762 0.048441 0.044976 0.042621  478.705448  378.150100  617.944645
 1.855394  5.769527  1.806685 0.048319 0.042328 0.044470  479.560118  381.036979  617.980729
 1.903274  5.794723  1.821979 0.048055 0.042824 0.044366  479.937919  381.457466  618.376129
 1.932415  5.810246  1.808234 0.049685 0.045082 0.040862  482.752996  382.337687  619.847303
 1.934802  5.808963  1.804207 0.051594 0.042828 0.043385  481.600014  381.924247  622.000506
 1.925215  5.804326  1.810327 0.047630 0.046851 0.043986  482.502564  384.418683  623.431353
 1.946379  5.869996  1.836033 0.048504 0.040387 0.040779  483.058344  384.834412  623.642047
 1.944960  5.891454  1.853569 0.047757 0.041931 0.040983  483.950423  384.669816  624.368110
 1.971992  5.976207  1.846245 0.051899 0.043568 0.042982  484.813123  384.736399  626.402437
 1.976778  5.979052  1.868146 0.052378 0.040990 0.041676  485.351729  385.436892  628.543429
 1.974537  5.913748  1.869739 0.054489 0.041832 0.046858  487.592190  387.352498  631.008381
 1.967142  5.949779  1.895851 0.050952 0.042869 0.040203  486.061402  388.994937  630.408181
 1.974364  5.949758  1.857038 0.048365 0.041920 0.039098  488.871965  388.469236  630.929973
 1.987524  5.918570  1.869733 0.049123 0.044637 0.041165  493.454049  389.495134  633.192689
 1.970011  5.984183  1.894147 0.049957 0.040131 0.041534  494.166038  390.340725  633.538487
 1.980717  5.991615  1.889600 0.050241 0.042568 0.044845  495.650980  390.398711  633.514607
 1.991385  6.034376  1.907862 0.051306 0.040263 0.038964  495.636668  389.848353  635.811893
 1.980265  5.965338  1.918893 0.048828 0.044230 0.043312  495.746384  389.604002  636.050380
 1.989629  6.026720  1.898687 0.049890 0.043001 0.042388  496.977570  393.257361  638.805545
 1.991562  6.131326  1.899817 0.048259 0.042253 0.041564  496.840010  393.432119  638.280743
 2.003829  6.131211  1.922863 0.052106 0.041358 0.043802  496.924320  392.666556  640.606276
 2.003802  6.172840  1.930434 0.051823 0.046908 0.043472  497.551349  393.664763  641.807051
 2.014360  6.095093  1.946975 0.047715 0.041295 0.041028  499.668379  393.064357  643.309090
 1.997784  6.163178  1.932491 0.050123 0.041850 0.045413  500.305920  395.296145  644.221585
 2.014478  6.115625  1.939023 0.048660 0.042631 0.041384  501.186679  394.875032  645.499588
 2.029846  6.149221  1.931964 0.050185 0.045829 0.043751  501.800509  397.164876  645.909514
 2.046702  6.188465  1.951816 0.050087 0.041608 0.040954  499.338377  397.147741  649.280344
 2.045903  6.176903  1.941077 0.048265 0.043290 0.041736  501.466757  399.140694  648.247446
 2.081887  6.221561  1.917420 0.046817 0.041840 0.039674  503.169946  399.073925  649.299605
 2.084668  6.275861  1.955783 0.047522 0.040608 0.042941  504.198030  400.612986  649.473790
 2.061954  6.337229  1.970821 0.049540 0.039739 0.042523  504.839120  402.109173  652.198996
 2.099643  6.294062  1.933961 0.050571 0.040530 0.040648  505.469817  402.687286  655.722985
 2.100949  6.299030  1.949851 0.054554 0.042843 0.045263  503.684818  403.571097  655.864026
 2.129586  6.328871  1.969472 0.048011 0.041131 0.041199  505.811281  403.286448  657.466798
 2.115955  6.316589  1.971361 0.048959 0.039990 0.043034  507.880407  406.113845  660.373227
 2.134448  6.387737  1.977512 0.051501 0.041206 0.042114  507.559211  405.451707  662.235810
 2.136703  6.449870  2.013192 0.048578 0.038751 0.039841  509.679820  406.510260  664.246001
 2.141038  6.457377  2.020876 0.050013 0.042015 0.040730  512.137801  408.269581  664.001741
 2.149205  6.464771  2.012060 0.049130 0.041779 0.040752  514.249413  408.411139  667.328800
 2.139514  6.489705  2.016194 0.048985 0.040793 0.043175  515.975077  409.228607  669.896008
 2.140577  6.553335  2.039630 0.046706 0.041640 0.042298  516.073474  408.809689  669.947096
 2.136244  6.540601  2.042261 0.049268 0.040723 0.041176  518.089703  408.628146  668.494486
 2.157950  6.602840  2.021363 0.047319 0.039890 0.043048  517.203320  409.943394  668.423203
 2.131365  6.650376  2.015630 0.050636 0.042191 0.043521  518.734071  409.147382  669.659961
 2.169459  6.656305  2.023429 0.048739 0.042176 0.043513  518.279891  410.420679  671.914983
 2.163275  6.641301  2.008220 0.051018 0.040220 0.040606  516.441345  411.500922  673.977091
 2.173805  6.743876  2.005488 0.047537 0.040347 0.040391  518.442073  412.271196  677.235750
 2.155112  6.761242  1.998362 0.050369 0.041086 0.041734  516.520039  413.557573  677.718960
 2.201054  6.689907  2.015288 0.047924 0.044111 0.046372  518.297362  415.584359  680.344016
 2.191069  6.743242  2.011985 0.048315 0.041359 0.043408  518.937515  417.468256  681.667531
 2.216421  6.730256  2.010370 0.047141 0.038438 0.041742  521.023069  417.293824  684.601574
 2.229790  6.781604  2.010849 0.049717 0.039776 0.044945  521.468635  416.596447  684.615471
 2.234477  6.824255  2.006589 0.051385 0.045236 0.043555  522.932102  417.000091  687.115387
 2.265203  6.801947  1.995806 0.056067 0.040955 0.043943  524.492154  418.274437  687.140815
 2.272163  6.842749  2.051231 0.050290 0.044874 0.041791  522.704996  418.376022  686.758199
 2.272926  6.839565  2.063352 0.051210 0.040742 0.044155  521.376421  417.723921  690.320659
 2.260015  6.857124  2.050996 0.051511 0.037469 0.042984  526.038085  418.531315  690.314396
 2.224164  6.868440  2.057632 0.048905 0.040626 0.042980  527.614904  420.490888  689.613054
 2.299810  6.871601  2.072426 0.050834 0.039821 0.042539  528.095127  421.107736  690.061486
 2.305386  6.929001  2.067946 0.048524 0.041305 0.046313  528.813350  422.101365  689.286130
 2.273639  6.915547  2.062861 0.048703 0.041774 0.041858  530.512010  422.561179  691.963893
 2.300309  6.981246  2.073658 0.050159 0.039064 0.046322  530.220874  421.943324  693.079881
 2.277934  7.045854  2.078838 0.050074 0.040508 0.041637  532.534247  422.342815  694.189580
 2.335181  7.033180  2.085751 0.047890 0.039599 0.039200  532.507167  423.759121  694.716247
 2.299736  7.075938  2.095578 0.048221 0.039579 0.042986  533.883527  424.884794  695.209256
 2.290735  7.127769  2.096728 0.049294 0.042446 0.039692  537.017621  425.692158  697.681138
 2.306608  7.064035  2.120290 0.049718 0.043166 0.044498  537.216439  427.241419  699.303435
 2.354447  7.210791  2.116761 0.050168 0.038621 0.040425  539.285626  428.570234  701.788149
 2.351749  7.155101  2.108834 0.050823 0.042377 0.044456  539.621822  428.950189  702.789835
 2.354089  7.265818  2.113773 0.047356 0.042606 0.044119  540.424521  430.090751  705.244023
 2.357354  7.230060  2.122091 0.049499 0.042216 0.045550  541.903869  430.525525  706.905254
 2.357686  7.257729  2.131429 0.049262 0.040221 0.042959  544.838679  431.218747  707.396328
 2.346693  7.255492  2.119744 0.050011 0.041956 0.044521  541.594252  433.670317  709.569260
 2.330809  7.368870  2.132297 0.048796 0.042289 0.043283  544.381259  435.269101  710.369793
 2.364518  7.350882  2.187535 0.051778 0.039307 0.045633  544.454282  434.554003  713.588729
 2.392884  7.399399  2.196390 0.051937 0.040951 0.043487  542.897665  434.489427  716.358490
 2.376101  7.334945  2.191518 0.054246 0.044145 0.043577  545.364541  435.633973  716.625215
 2.401946  7.440820  2.180054 0.048064 0.047369 0.046241  544.674486  436.739351  714.927699
 2.424112  7.501063  2.183232 0.051413 0.045539 0.044521  545.268012  436.536382  714.241557
 2.421559  7.474556  2.205140 0.047392 0.041410 0.041453  547.814522  437.266188  714.686019
 2.424265  7.485937  2.221787 0.049411 0.038782 0.045726  549.034153  439.504883  713.681544
 2.402530  7.445725  2.220822 0.048903 0.040159 0.043570  551.619599  439.119234  713.984648
 2.441533  7.473315  2.229611 0.050831 0.042857 0.043345  552.386833  439.609142  717.026540
 2.451801  7.472059  2.211226 0.052045 0.045876 0.044993  553.922020  439.954943  717.109182
 2.457089  7.502136  2.245535 0.050223 0.041457 0.044695  555.068385  442.845463  718.733430
 2.449650  7.557923  2.265451 0.050675 0.040965 0.046677  558.223397  442.602978  718.749254
 2.463656  7.514498  2.283829 0.051726 0.039980 0.046146  557.561282  445.657699  719.347474
 2.443716  7.582843  2.307092 0.049777 0.040822 0.043602  557.211988  445.899639  722.618745
 2.447996  7.565332  2.310739 0.049671 0.038775 0.041886  562.068700  448.244932  721.722825
 2.464637  7.493757  2.317965 0.048132 0.040362 0.044255  564.822423  448.824697  722.145745
 2.466540  7.581871  2.269986 0.051868 0.040852 0.044802  564.129797  449.957464  726.682308
 2.484504  7.574954  2.329303 0.049813 0.037481 0.044091  563.588676  449.148998  724.733881
 2.462921  7.627660  2.304318 0.049729 0.039018 0.044468  567.008242  448.985877  724.545546
 2.490798  7.518846  2.345595 0.048430 0.037345 0.040831  569.972546  450.274430  726.456771
 2.507910  7.592305  2.345266 0.047966 0.040787 0.044190  569.338887  451.041749  727.030205
 2.524466  7.575789  2.344153 0.047921 0.041203 0.040926  571.677454  450.714009  729.318693
 2.536723  7.622494  2.349057 0.048128 0.040552 0.040541  574.718340  449.651234  732.042296
 2.519972  7.694869  2.329674 0.047014 0.041573 0.040476  575.667331  452.272866  734.123499
 2.538629  7.716822  2.356166 0.047849 0.039263 0.042346  576.130150  451.994496  734.687793
 2.537970  7.776745  2.365561 0.053637 0.043053 0.044736  577.036582  452.834827  737.071160
 2.543704  7.808087  2.365354 0.053662 0.040185 0.043680  576.517214  452.579297  737.204882
 2.540873  7.709941  2.368418 0.052125 0.036844 0.045365  578.085188  452.854285  740.679733
 2.550654  7.724579  2.395183 0.050698 0.038423 0.042074  577.483212  454.867356  743.834038
 2.544234  7.767899  2.356157 0.051144 0.044152 0.040350  577.774889  456.340483  745.466780
 2.552642  7.769737  2.358913 0.051249 0.042575 0.046770  578.183519  458.229892  747.074037
 2.566802  7.829045  2.384926 0.049573 0.041780 0.043727  580.554323  459.233042  746.442962
 2.575618  7.802917  2.393329 0.047033 0.038805 0.042693  581.052682  459.900316  748.292937
 2.580198  7.843540  2.409077 0.048157 0.041180 0.042812  581.494581  461.208910  752.428748
 2.587079  7.875064  2.399802 0.049683 0.040322 0.042654  584.529129  461.580731  753.049838
 2.576341  7.846491  2.404406 0.050803 0.039489 0.044446  586.347786  461.652934  751.933417
 2.574845  7.935593  2.425658 0.052724 0.041181 0.041483  588.399147  462.394479  756.381162
 2.596564  7.955914  2.433032 0.051772 0.043102 0.043058  589.873167  461.894914  757.801868
 2.624278  7.978260  2.425595 0.048243 0.043991 0.042847  593.008888  464.149399  760.207285
 2.613454  7.936896  2.412922 0.050149 0.041221 0.044111  593.563110  463.797155  761.286916
 2.581548  7.983113  2.428364 0.047387 0.042540 0.043615  593.735192  465.770449  765.277146
 2.598843  8.057761  2.436065 0.048299 0.042763 0.040984  593.698173  465.104746  765.739648
 2.618362  8.095868  2.462512 0.047645 0.039175 0.042252  597.372288  467.972980  766.193083
 2.654193  8.125505  2.473083 0.050165 0.044606 0.042816  596.901116  468.619120  768.387345
 2.640060  8.176263  2.491068 0.051657 0.041916 0.045472  600.084285  470.538104  768.118291
 2.634330  8.208936  2.502806 0.049875 0.042710 0.043347  600.405963  472.777591  770.382318
 2.639336  8.325967  2.482361 0.048098 0.043150 0.045578  602.293007  474.729154  771.363643
 2.615019  8.298316  2.489036 0.048642 0.039702 0.046307  603.146330  475.355201  770.093924
 2.647767  8.326125  2.458313 0.049952 0.042926 0.040508  605.087102  473.425745  774.332850
 2.660513  8.397339  2.491686 0.051902 0.042450 0.043146  604.099564  474.845171  775.092603
 2.664028  8.396378  2.453852 0.053320 0.043351 0.042745  606.675877  474.268830  776.978489
 2.677972  8.421531  2.482053 0.050908 0.041736 0.043247  611.215153  475.526843  776.098165
 2.673041  8.450133  2.483539 0.053533 0.040430 0.041916  613.775251  476.629007  776.521730
 2.673991  8.432501  2.499359 0.051147 0.042353 0.044427  614.190808  478.106482  777.609570
 2.674024  8.500112  2.491785 0.049404 0.040739 0.042676  617.111771  477.767199  778.339079
 2.706193  8.442142  2.529997 0.050694 0.043970 0.047850  618.915803  479.442413  778.787381
 2.714341  8.434888  2.490933 0.052276 0.042524 0.044062  620.391874  480.949590  778.087856
 2.726298  8.406857  2.529256 0.048926 0.039177 0.045549  620.091956  480.725415  779.012281
 2.716123  8.433556  2.538583 0.049128 0.041082 0.043693  618.881528  482.008460  778.774297
 2.735651  8.459047  2.530843 0.052023 0.041775 0.043469  619.937021  481.400340  779.652115
 2.751539  8.370014  2.515053 0.048947 0.039967 0.041101  619.948216  482.087262  779.622666
 2.775135  8.460307  2.542628 0.049908 0.042099 0.042969  622.844321  483.673000  779.622527
 2.780905  8.498253  2.578929 0.049855 0.042892 0.043879  624.836513  484.817332  784.460639
 2.780040  8.502637  2.556189 0.050346 0.039591 0.043519  625.949621  486.635380  786.956291
 2.783529  8.497970  2.576065 0.050072 0.043125 0.043289  628.128644  489.595917  790.097948
 2.765786  8.472060  2.598914 0.049187 0.039520 0.044288  630.107087  491.360888  791.078077
 2.827215  8.574872  2.554753 0.047811 0.042338 0.040648  633.750175  490.899477  791.253621
 2.802260  8.595163  2.584820 0.050949 0.041443 0.042443  637.325215  493.633115  792.447266
 2.776712  8.578035  2.603780 0.048362 0.040524 0.041603  637.542677  492.989601  795.912660
 2.785759  8.610314  2.608357 0.049604 0.041920 0.043114  639.534616  496.320459  797.520408
 2.799697  8.672115  2.608300 0.049307 0.042462 0.041548  642.093846  496.328859  798.343230
 2.820817  8.643442  2.626096 0.052865 0.044658 0.044808  643.280647  496.897608  799.995322
 2.876002  8.671919  2.610999 0.050162 0.044246 0.040632  643.382736  496.872535  801.307814
 2.837241  8.707593  2.622744 0.050616 0.042318 0.045150  645.975594  499.495626  804.481456
 2.842444  8.708056  2.627663 0.050680 0.044479 0.044878  644.738128  501.941712  807.024906
 2.860536  8.789920  2.619061 0.053903 0.045891 0.043553  642.454491  503.141412  806.457808
 2.831675  8.808086  2.670444 0.047994 0.039053 0.044753  647.428619  501.908648  808.155912
 2.853265  8.796327  2.643177 0.048618 0.042827 0.042078  647.972922  502.113251  807.137990
 2.894920  8.810799  2.659938 0.050014 0.043258 0.042442  650.361918  502.380321  808.076044
 2.878108  8.805454  2.665282 0.049628 0.047074 0.042643  654.647877  504.189790  805.832555
 2.882210  8.828831  2.679344 0.051974 0.043030 0.040674  655.361701  504.819705  809.185880
 2.936903  8.828473  2.690899 0.049130 0.043950 0.045472  657.165121  504.867403  812.076671
 2.895427  8.839992  2.711487 0.050800 0.047284 0.043273  660.922796  506.779315  811.319939
 2.904322  8.842458  2.731092 0.047031 0.045026 0.042468  663.049739  507.631807  810.825385
 2.912215  8.817420  2.746334 0.049627 0.043192 0.040891  662.859248  507.195342  811.729724
 2.920026  8.924168  2.769294 0.049590 0.043719 0.041428  664.712722  510.728332  814.331011
 2.940461  8.895815  2.777306 0.051854 0.046980 0.043674  667.226346  512.833668  817.483881
 2.910879  8.946207  2.731245 0.049765 0.047648 0.045296  667.288949  514.148106  819.944566
 2.928706  9.021732  2.783838 0.048593 0.044303 0.041751  668.189612  515.117443  818.610654
 2.968759  9.051607  2.779785 0.048551 0.046327 0.045397  670.619564  514.913019  817.206864
 2.938545  8.988568  2.768931 0.050897 0.043094 0.040580  671.322369  516.378034  816.991331
 2.906193  9.015658  2.768643 0.046333 0.043312 0.043602  669.408440  518.410544  817.889813
 2.917256  9.026609  2.775083 0.048883 0.042045 0.041907  670.695357  518.959685  817.664562
 2.969141  9.098977  2.797847 0.050119 0.041846 0.041342  669.226328  519.470214  818.054556
 2.967576  9.118286  2.786665 0.050294 0.041558 0.044228  671.043577  519.046179  820.431344
 2.981638  9.171561  2.798605 0.050822 0.045361 0.041652  672.920355  519.333543  819.724134
 3.024661  9.196663  2.804624 0.046817 0.047618 0.041291  674.522615  520.066062  822.468517
 2.984944  9.358687  2.784697 0.046769 0.045609 0.042866  676.987537  518.896024  819.650434
 2.993327  9.243373  2.779569 0.046261 0.041653 0.043163  676.825611  518.739782  819.146093
 3.024493  9.309739  2.801236 0.047489 0.041122 0.044678  677.595111  520.994680  823.019462
 3.000437  9.407048  2.799890 0.048671 0.044114 0.042020  677.594637  523.176405  823.927943
 3.016441  9.390530  2.820018 0.045392 0.042955 0.042227  678.406118  523.249011  826.110117
 3.070969  9.366954  2.817526 0.049878 0.041887 0.041349  679.816565  525.114748  826.247589
 3.048356  9.493656  2.845973 0.050811 0.041470 0.041541  682.202436  524.256101  829.143788
 3.053674  9.545614  2.840377 0.049599 0.042921 0.044582  684.538112  524.328822  830.291343
 3.095702  9.565288  2.846995 0.048155 0.043294 0.043994  683.852479  526.197088  830.450373
 3.071926  9.604671  2.843121 0.051728 0.042997 0.044504  686.973826  527.400220  833.752450
 3.087349  9.644016  2.833163 0.050241 0.044732 0.046912  688.357201  528.284131  833.543537
 3.076009  9.649436  2.878640 0.051705 0.040882 0.046110  688.558160  528.654361  834.863032
 3.094742  9.700643  2.882622 0.051342 0.041496 0.045004  689.071125  529.849757  834.228377
 3.116293  9.717060  2.869472 0.049472 0.042936 0.043159  691.763286  532.648047  834.363154
 3.081813  9.688594  2.872093 0.051089 0.041030 0.048160  692.176690  532.280509  836.958253
 3.117900  9.718728  2.908566 0.050935 0.042314 0.040747  694.539061  533.486361  837.430757
 3.137707  9.815315  2.877893 0.049403 0.043644 0.043748  697.264861  533.645876  840.494005
 3.114958  9.856986  2.877441 0.050569 0.043978 0.045609  697.379777  535.062245  842.531687
 3.149372  9.848882  2.919876 0.047218 0.044126 0.044952  698.142799  533.876709  842.191737
 3.170826  9.829166  2.905887 0.049105 0.042088 0.045710  695.392471  535.310619  842.188978
 3.171143  9.940369  2.921613 0.049423 0.042737 0.045837  699.701603  535.680949  843.511664
 3.159524  9.877382  2.943046 0.054517 0.042369 0.043848  699.530356  533.578575  842.311148
 3.203685  9.831648  2.945235 0.051983 0.039548 0.044276  699.139082  534.103868  841.706793
 3.175083  9.954385  2.937974 0.050423 0.044948 0.042889  703.183749  535.439716  842.495274
 3.185392  9.946850  2.942279 0.051611 0.041322 0.046422  700.664470  537.115669  844.831879
 3.185340  9.978688  2.930774 0.048906 0.041394 0.042568  701.076377  539.066045  847.711848
 3.212375  9.968411  2.975086 0.055846 0.040412 0.044204  702.337483  539.280623  846.831707
 3.257743 10.036846  2.991068 0.052221 0.042746 0.045747  702.715174  538.775041  845.438778
 3.268392 10.045308  2.969924 0.053162 0.039442 0.042914  706.933535  540.646652  843.427995
 3.241069 10.087808  2.978581 0.051193 0.038358 0.045142  706.872289  540.311445  846.010897
 3.271320 10.112764  2.990536 0.056189 0.042164 0.044515  708.238154  540.350534  844.134069
 3.255995 10.018853  3.026239 0.053756 0.040507 0.043671  713.440243  542.623258  849.397195
 3.310138 10.179284  3.052827 0.054407 0.042445 0.043702  714.423236  544.152425  851.254809
 3.299723 10.201341  3.043363 0.053197 0.043254 0.044814  715.415213  544.181234  855.099623
 3.318067 10.191475  3.053360 0.048928 0.044433 0.043245  715.115655  543.731932  855.270940
 3.333551 10.273331  3.038625 0.049631 0.041575 0.042910  716.865912  545.212265  856.857198
 3.321090 10.259052  3.062002 0.049271 0.040931 0.045019  714.713376  546.699625  858.598031
 3.312544 10.299881  3.057048 0.051568 0.040617 0.042905  716.286229  546.473114  862.565618
 3.332030 10.294560  3.102815 0.055692 0.040830 0.044599  719.233721  545.997218  865.332219
 3.382657 10.333162  3.065273 0.054278 0.042610 0.045522  720.165301  545.629732  867.161184
 3.391117 10.326022  3.100650 0.053293 0.042005 0.047229  719.652310  547.817717  869.562382
 3.377668 10.372716  3.101607 0.051007 0.044358 0.041174  720.275894  549.833676  871.138302
